-412,837,176,-303,90,167,22,-112,-85,2890,14831,-8467,2977,0.006557450629770756,0.6377188563346863,0.6782902479171753,0.36030179262161255
-413,815,118,-303,90,167,19,-114,-208,2890,14890,-8445,2987,0.010312891565263271,0.6411997079849243,0.6760848760604858,0.3581746816635132
-443,833,150,-300,81,167,58,-25,-179,2890,14760,-8418,2986,0.003465061541646719,0.6388534903526306,0.6746413707733154,0.36515292525291443
-467,826,195,-300,81,167,28,-69,-138,2890,14650,-8357,2983,-0.0012381335254758596,0.6369184255599976,0.6726741194725037,0.3721187710762024
-435,808,213,-300,79,171,57,-157,-274,2890,14688,-8420,3056,0.003609167179092765,0.6319764256477356,0.6765129566192627,0.37356218695640564
-502,833,198,-300,79,171,35,-81,-227,2890,14558,-8344,3045,-0.0034024997148662806,0.6335268616676331,0.6710029244422913,0.3808068037033081
-472,821,177,-298,61,168,33,-141,-237,2890,14482,-8262,3039,-0.00440486054867506,0.6365252733230591,0.6666375398635864,0.3834488093852997
-502,826,203,-298,61,168,35,-57,-186,2890,14399,-8232,3030,-0.009547910653054714,0.6350505352020264,0.665200412273407,0.3882668614387512
-500,793,199,-298,61,168,56,-77,-162,2890,14338,-8233,3028,-0.013015141710639,0.6331267952919006,0.6651323437690735,0.3914109766483307
-523,811,189,-298,68,179,38,3,-33,2890,14254,-8168,3100,-0.009624643251299858,0.6319121718406677,0.6612914204597473,0.399891197681427
-482,821,178,-298,68,179,67,-8,-38,2890,14320,-8166,3170,-0.0011699359165504575,0.6326770782470703,0.6618626117706299,0.3978433609008789
-495,837,137,-301,64,179,60,-29,-54,2890,14346,-8089,3142,0.0007857285090722144,0.6391482353210449,0.6571274399757385,0.3953426480293274
-493,817,190,-301,64,179,23,16,35,2890,14298,-8027,3140,-6.973847484914586e-05,0.6390276551246643,0.6551011800765991,0.3988886773586273
