-416,841,217,-121,204,185,19,-1,3,2913,9173,-1634,6339,0.29237496852874756,0.5518447160720825,0.4496590197086334,0.6359359622001648
-440,842,208,-121,204,185,17,-6,-8,2913,9170,-1627,6335,0.2916228473186493,0.5531623363494873,0.44807636737823486,0.636254072189331
-432,840,214,-121,204,185,27,-48,-10,2913,9149,-1606,6320,0.29195719957351685,0.5525215268135071,0.4473840892314911,0.6371439099311829
-440,837,219,-121,204,185,14,-14,7,2913,9132,-1580,6292,0.2902947962284088,0.5526043772697449,0.4457547962665558,0.6389762163162231
-440,837,224,-121,204,185,13,-2,23,2913,9070,-1544,6302,0.2906496822834015,0.5508248805999756,0.44556912779808044,0.640473484992981
-431,834,227,-121,204,185,17,-5,23,2913,9018,-1509,6314,0.2914930582046509,0.5488844513893127,0.4463193118572235,0.6412332057952881
-435,845,214,-124,210,189,20,1,22,2913,9021,-1501,6299,0.29192832112312317,0.5507363677024841,0.4446842670440674,0.6405829191207886
-425,851,220,-124,210,189,15,0,21,2913,9026,-1489,6330,0.2935442626476288,0.5495076775550842,0.44607457518577576,0.6399352550506592
-432,845,215,-124,210,189,13,8,25,2913,9035,-1492,6320,0.29379209876060486,0.5511025190353394,0.44494590163230896,0.6392331719398499
-419,841,209,-124,210,189,7,17,27,2913,9048,-1491,6334,0.294595330953598,0.5511148571968079,0.44544634222984314,0.638504683971405
-422,848,219,-124,210,189,7,31,13,2913,9056,-1503,6346,0.2956467568874359,0.549385666847229,0.447704553604126,0.6379302144050598
-422,844,199,-124,210,189,9,12,-9,2913,9082,-1528,6364,0.29579809308052063,0.551009476184845,0.44735002517700195,0.6367052793502808
-429,848,209,-124,210,189,4,5,-25,2913,9116,-1535,6345,0.2946367859840393,0.552791953086853,0.4459362030029297,0.6366934776306152
-445,841,225,-124,208,184,7,-10,-25,2913,9095,-1533,6315,0.29166528582572937,0.5525359511375427,0.44493627548217773,0.6389797329902649
-443,824,225,-124,208,184,13,-14,-18,2913,9064,-1527,6282,0.2895219027996063,0.551567792892456,0.4444197118282318,0.6411490440368652
-435,835,222,-124,208,184,10,-11,4,2913,9009,-1491,6270,0.28955453634262085,0.550080418586731,0.44389575719833374,0.6427727937698364
-429,840,219,-124,208,184,21,-27,10,2913,8965,-1477,6296,0.29089245200157166,0.5478160977363586,0.4456852674484253,0.6428594589233398
-418,842,218,-124,208,184,21,-25,6,2913,8961,-1479,6322,0.2920019030570984,0.5472694039344788,0.44666987657546997,0.642137348651886
-418,840,205,-124,208,184,12,-6,-4,2913,8997,-1486,6330,0.2932497262954712,0.5488879084587097,0.44634774327278137,0.6404088139533997
-428,841,217,-124,208,184,6,21,-7,2913,9036,-1507,6342,0.29307958483695984,0.5498180389404297,0.4468146860599518,0.6393621563911438
-422,848,203,-128,206,184,4,23,-18,2913,9076,-1538,6319,0.29182299971580505,0.551970899105072,0.446213960647583,0.6385014653205872
-452,855,219,-128,206,184,1,14,-20,2913,9119,-1569,6290,0.28901633620262146,0.5537116527557373,0.4451042711734772,0.6390489935874939
-446,837,214,-128,206,184,4,3,-4,2913,9117,-1589,6246,0.28690215945243835,0.5542940497398376,0.4445652365684509,0.6398693323135376
-442,837,219,-128,206,184,6,-14,-2,2913,9123,-1607,6259,0.2862150967121124,0.5539968013763428,0.4453273415565491,0.6399024724960327
-430,837,219,-128,206,184,7,-9,-11,2913,9133,-1625,6265,0.28623253107070923,0.5523749589920044,0.4473239481449127,0.6399096846580505
-443,833,236,-128,206,184,13,3,-3,2913,9114,-1643,6267,0.28345900774002075,0.5509212017059326,0.44804513454437256,0.6418857574462891
-434,835,228,-128,206,184,21,23,13,2913,9100,-1659,6244,0.2830888032913208,0.5504014492034912,0.4487592875957489,0.6419952511787415
-441,834,214,-129,204,191,21,13,22,2913,9118,-1675,6261,0.28278905153274536,0.551291823387146,0.4487537741661072,0.6413665413856506
-430,833,233,-129,204,191,23,5,13,2913,9157,-1687,6253,0.28337639570236206,0.5521100163459778,0.44891488552093506,0.6402897238731384
-445,832,219,-129,204,191,29,6,18,2913,9172,-1701,6243,0.2826668322086334,0.5535469651222229,0.44814327359199524,0.6399033069610596
-434,836,228,-129,204,191,34,3,19,2913,9187,-1712,6261,0.28372105956077576,0.5520890951156616,0.45024004578590393,0.639224648475647
-438,840,217,-129,204,191,45,-3,15,2913,9217,-1736,6285,0.28376123309135437,0.5531400442123413,0.45040228962898254,0.6381843686103821
-441,834,217,-129,204,191,44,5,23,2913,9230,-1749,6250,0.28298336267471313,0.5545927882194519,0.4494680166244507,0.637925922870636
-421,838,227,-129,204,191,29,8,29,2913,9264,-1756,6266,0.28481513261795044,0.5540614724159241,0.45103225111961365,0.6364683508872986
-451,857,232,-129,204,191,39,32,34,2913,9253,-1779,6285,0.28285542130470276,0.5524581670761108,0.4523521661758423,0.6378011107444763
-428,835,210,-129,204,191,46,34,41,2913,9267,-1807,6293,0.2832367718219757,0.5528594255447388,0.45334333181381226,0.6365735530853271
-430,836,221,-129,204,191,47,34,34,2913,9302,-1831,6287,0.2820190489292145,0.5537615418434143,0.45331358909606934,0.6363545656204224
-414,836,241,-129,204,191,54,12,44,2913,9305,-1850,6283,0.28239965438842773,0.5522528290748596,0.45504438877105713,0.6362600922584534
-437,828,203,-129,204,191,61,36,33,2913,9334,-1873,6300,0.28181418776512146,0.5538051128387451,0.4546296298503876,0.6354674696922302
-439,822,238,-129,204,191,59,41,53,2913,9336,-1878,6270,0.2797369956970215,0.5534161329269409,0.45438525080680847,0.6369008421897888
-415,813,260,-134,208,188,91,71,65,2913,9312,-1888,6274,0.2791215479373932,0.5512486696243286,0.4563438594341278,0.6376487016677856
-434,848,232,-134,208,188,124,60,29,2913,9329,-1928,6295,0.27845367789268494,0.5516538023948669,0.45762306451797485,0.6366679668426514
-425,848,222,-134,208,188,138,42,26,2913,9383,-1956,6283,0.2793159782886505,0.5537431240081787,0.45741385221481323,0.6346233487129211
-440,830,217,-134,208,188,146,42,17,2913,9432,-1972,6278,0.27898573875427246,0.5564681887626648,0.4559238851070404,0.6334568858146667
-421,844,203,-134,208,188,158,31,26,2913,9470,-1980,6254,0.2802279591560364,0.5587300062179565,0.45509758591651917,0.6315083503723145
-431,835,200,-134,208,188,145,39,21,2913,9518,-1987,6266,0.2820178270339966,0.5605764985084534,0.45484280586242676,0.6292551159858704
-428,848,192,-134,208,188,142,51,22,2913,9565,-2008,6266,0.28194499015808105,0.5618783235549927,0.4548828601837158,0.6280996203422546
-420,855,213,-123,206,189,142,53,24,2913,9577,-2021,6289,0.28459638357162476,0.5600170493125916,0.45661553740501404,0.6273101568222046
-426,852,208,-123,206,189,156,54,27,2913,9544,-1980,6331,0.28752943873405457,0.5582020878791809,0.45687761902809143,0.6274002194404602
-445,833,219,-123,206,189,172,74,28,2913,9498,-1948,6337,0.2866653501987457,0.5571393370628357,0.4561408758163452,0.6292735934257507
-430,837,223,-123,206,189,181,49,35,2913,9452,-1919,6325,0.28711140155792236,0.5556907057762146,0.4558093845844269,0.6305884718894958
-430,833,203,-123,206,189,178,52,48,2913,9437,-1877,6334,0.28915417194366455,0.5576007962226868,0.45306921005249023,0.629939615726471
-435,829,208,-123,206,189,171,68,69,2913,9390,-1822,6322,0.2891782224178314,0.5564727187156677,0.45235493779182434,0.6314422488212585
-429,833,208,-123,206,189,179,95,89,2913,9340,-1782,6323,0.2905886173248291,0.5556893944740295,0.4515743553638458,0.6320381760597229
-433,842,208,-125,215,186,199,108,90,2913,9331,-1750,6358,0.2931241989135742,0.5557230114936829,0.45131242275238037,0.6310239434242249
-423,847,204,-125,215,186,220,110,82,2913,9345,-1725,6361,0.2951113283634186,0.5570141673088074,0.4502589702606201,0.6297111511230469
-447,848,193,-125,215,186,225,102,84,2913,9345,-1705,6341,0.2950252592563629,0.5597367286682129,0.44763702154159546,0.6292057633399963
-432,864,168,-125,215,186,229,101,97,2913,9378,-1688,6339,0.298279732465744,0.561785101890564,0.4467322528362274,0.6264837384223938
-422,855,164,-125,215,186,218,106,104,2913,9426,-1684,6358,0.3011011481285095,0.5640884637832642,0.44589313864707947,0.6236549615859985
-407,859,149,-125,215,186,191,95,104,2913,9478,-1686,6372,0.30400726199150085,0.5660550594329834,0.4455207884311676,0.6207222938537598
-403,861,153,-125,215,186,177,85,104,2913,9530,-1690,6380,0.3064495921134949,0.5681448578834534,0.44484883546829224,0.6180887818336487
-416,859,170,-123,217,184,165,93,103,2913,9546,-1675,6391,0.3079327344894409,0.5676064491271973,0.44494086503982544,0.6177846193313599
-420,869,173,-123,217,184,171,85,84,2913,9535,-1669,6407,0.30795493721961975,0.5667028427124023,0.4453226327896118,0.6183279156684875
-423,861,202,-123,217,184,186,79,71,2913,9505,-1666,6415,0.3070341944694519,0.5653367638587952,0.4459783732891083,0.619563102722168
-425,858,210,-123,217,184,212,60,74,2913,9479,-1662,6407,0.30616989731788635,0.5641211271286011,0.4463847279548645,0.6208052039146423
-404,851,192,-123,217,184,242,69,74,2913,9453,-1658,6418,0.30641478300094604,0.5622717142105103,0.44764620065689087,0.6214529871940613
-408,848,195,-123,217,184,268,86,67,2913,9433,-1659,6433,0.3058319091796875,0.5609415769577026,0.44841787219047546,0.6223852634429932
-404,844,192,-121,227,174,312,109,79,2913,9424,-1652,6430,0.30740347504615784,0.5607048869132996,0.4483892619609833,0.6218427419662476
-413,867,147,-121,227,174,326,120,63,2913,9447,-1635,6460,0.31056925654411316,0.5632856488227844,0.44701164960861206,0.6189189553260803
-428,884,110,-121,227,174,303,114,68,2913,9495,-1623,6450,0.31264013051986694,0.5666463971138,0.44487160444259644,0.6163450479507446
-408,900,95,-121,227,174,270,85,66,2913,9548,-1616,6454,0.3154357969760895,0.5693801641464233,0.4434509873390198,0.6134181022644043
-421,880,93,-121,227,174,227,67,49,2913,9596,-1609,6462,0.3178424537181854,0.5720528960227966,0.44187310338020325,0.6108221411705017
-406,866,114,-121,227,174,193,41,45,2913,9640,-1600,6466,0.3205288350582123,0.5741824507713318,0.4406868517398834,0.6082722544670105
-402,879,108,-121,227,174,178,34,29,2913,9679,-1592,6483,0.3232344388961792,0.5759997963905334,0.4397739768028259,0.6057772636413574
-421,864,100,-127,225,168,153,29,19,2913,9717,-1591,6474,0.3227524161338806,0.578692615032196,0.43791908025741577,0.6048120260238647
-434,872,125,-127,225,168,127,23,24,2913,9733,-1591,6432,0.3201819956302643,0.5807505249977112,0.43578141927719116,0.6057512164115906
-432,867,126,-127,225,168,118,15,35,2913,9730,-1586,6388,0.3182232975959778,0.5825862288475037,0.4337761402130127,0.6064561605453491
-425,879,124,-127,225,168,105,1,38,2913,9725,-1587,6386,0.3179168999195099,0.5820084810256958,0.43434736132621765,0.6067619323730469
-430,870,123,-127,225,168,100,-29,41,2913,9708,-1591,6375,0.31675267219543457,0.5818142294883728,0.43403756618499756,0.6077785491943359
-440,866,90,-127,225,168,85,-47,43,2913,9720,-1576,6361,0.31762054562568665,0.5838633179664612,0.4322245717048645,0.6066519618034363
-437,873,65,-127,225,168,42,-44,61,2913,9742,-1561,6348,0.3187752366065979,0.5859588384628296,0.4305885136127472,0.6051874160766602
-414,859,24,-136,231,174,-27,-63,66,2913,9772,-1557,6343,0.3196669816970825,0.5878077745437622,0.42948442697525024,0.6037067770957947
-435,863,50,-136,231,174,-163,-62,67,2913,9800,-1558,6340,0.3198889493942261,0.5893415808677673,0.42866769433021545,0.6026734113693237
-418,823,115,-136,231,174,-220,-7,101,2913,9805,-1576,6332,0.31804564595222473,0.5886725783348083,0.42957112193107605,0.6036586761474609
-407,945,-23,-136,231,174,-302,-44,81,2913,9826,-1596,6321,0.31819942593574524,0.5896512269973755,0.4296528697013855,0.6025636196136475
-438,942,150,-136,231,174,-611,-13,87,2913,9855,-1620,6320,0.31638139486312866,0.5885316729545593,0.43141481280326843,0.603361964225769
