-458,837,109,-345,105,6,80,27,12,2954,15373,-9423,53,-0.16344799101352692,0.6592852473258972,0.7145045399665833,0.15728697180747986
-412,881,45,-337,109,14,102,-16,49,2954,15326,-9437,25,-0.1671905815601349,0.6590335369110107,0.7138411998748779,0.15740466117858887
-387,901,40,-337,109,14,30,-29,13,2954,15428,-9363,22,-0.1598202884197235,0.6649433970451355,0.7111468315124512,0.1523229479789734
-386,883,51,-337,109,14,-8,20,-60,2954,15515,-9319,43,-0.15273554623126984,0.6683217287063599,0.7101616263389587,0.14937226474285126
-432,854,68,-340,105,20,-4,17,-64,2954,15429,-9365,140,-0.15386413037776947,0.6626487374305725,0.7127777338027954,0.1606084406375885
-441,870,45,-340,105,20,-1,18,-15,2954,15328,-9365,166,-0.15836602449417114,0.6612246632575989,0.7115415334701538,0.16743294894695282
-414,867,72,-343,103,11,-12,6,-10,2954,15358,-9348,131,-0.1581447273492813,0.6630637049674988,0.7108482122421265,0.16326214373111725
-416,865,60,-343,103,11,-5,19,-26,2954,15400,-9351,91,-0.15813390910625458,0.6641300320625305,0.7109122276306152,0.15859177708625793
-423,870,60,-347,109,15,-20,36,-49,2954,15412,-9331,82,-0.15754443407058716,0.6654160022735596,0.709957480430603,0.15806345641613007
-431,849,75,-347,109,15,-4,33,-19,2954,15339,-9371,111,-0.16113363206386566,0.6613611578941345,0.7117093205451965,0.16349416971206665
-437,872,80,-347,108,11,-5,17,0,2954,15341,-9385,103,-0.16172663867473602,0.6607666611671448,0.7123971581459045,0.16231101751327515
-416,873,68,-347,108,11,8,11,-23,2954,15384,-9376,69,-0.16045808792114258,0.6626600027084351,0.7119684219360352,0.15766629576683044
-434,849,68,-347,108,11,45,2,-33,2954,15352,-9402,60,-0.16376331448554993,0.6607028245925903,0.7127187848091125,0.1590852588415146
-454,853,93,-347,102,4,57,9,1,2954,15311,-9411,9,-0.169657900929451,0.6597732305526733,0.712397038936615,0.1582171767950058
-464,861,64,-347,102,4,130,37,3,2954,15298,-9457,-19,-0.1726340651512146,0.6578962206840515,0.7138321399688721,0.15632392466068268
-418,876,52,-345,103,9,77,1,38,2954,15333,-9386,-38,-0.16968055069446564,0.6630889177322388,0.7102795243263245,0.15377850830554962
-428,891,60,-345,103,9,35,8,4,2954,15396,-9334,-24,-0.16430506110191345,0.6663875579833984,0.7087770700454712,0.15228402614593506
-437,869,72,-341,103,15,19,22,16,2954,15364,-9355,43,-0.1629367470741272,0.6634945869445801,0.7104657888412476,0.15840312838554382
-437,863,71,-341,103,15,50,2,47,2954,15301,-9392,98,-0.16421329975128174,0.6600050330162048,0.7120740413665771,0.16431668400764465
-425,870,54,-340,106,8,50,16,85,2954,15310,-9366,92,-0.16370169818401337,0.66211998462677,0.7104432582855225,0.16337817907333374
-415,878,45,-340,106,8,55,25,68,2954,15371,-9319,40,-0.16218140721321106,0.6666586995124817,0.7079058289527893,0.15733878314495087
-424,862,56,-340,106,8,44,1,38,2954,15409,-9285,22,-0.16072210669517517,0.668979287147522,0.7065364122390747,0.15512743592262268
-425,859,81,-341,105,12,52,26,48,2954,15379,-9318,76,-0.15960417687892914,0.6653302311897278,0.7092055678367615,0.1597415655851364
-456,849,76,-341,105,12,137,60,77,2954,15332,-9378,88,-0.16331440210342407,0.6613446474075317,0.7114596962928772,0.1624862104654312
-403,873,42,-340,106,6,176,80,167,2954,15309,-9355,34,-0.1667114943265915,0.663881242275238,0.7089108228683472,0.1598069667816162
-386,898,24,-340,106,6,203,36,77,2954,15440,-9273,-7,-0.15988561511039734,0.671317994594574,0.7054210305213928,0.15090978145599365
-392,887,25,-337,102,12,186,68,118,2954,15466,-9200,9,-0.15593476593494415,0.6757382154464722,0.7019205093383789,0.1516377031803131
-407,891,21,-337,102,12,142,87,127,2954,15508,-9141,55,-0.15019720792770386,0.6791810393333435,0.6995269060134888,0.15309706330299377
-414,903,42,-339,113,2,163,155,137,2954,15596,-9107,76,-0.14411772787570953,0.6818279027938843,0.6990240216255188,0.1494327038526535
-389,896,7,-339,113,2,120,145,118,2954,15639,-9029,3,-0.14443588256835938,0.6883100271224976,0.6938604712486267,0.14334367215633392
-400,945,-5,-339,113,2,59,203,147,2954,15647,-8979,-26,-0.14473466575145721,0.6917884945869446,0.6906916499137878,0.14159166812896729
-325,949,-26,-336,112,6,-67,3,213,2954,15662,-8941,-38,-0.14349804818630219,0.6943544745445251,0.6886848211288452,0.14006927609443665
-338,790,98,-336,112,6,-120,93,209,2954,15719,-8978,-24,-0.14035572111606598,0.6919804811477661,0.6922157406806946,0.13759219646453857
-328,777,-15,-332,111,0,-308,128,211,2954,15728,-8959,-63,-0.14221671223640442,0.6941192150115967,0.6902170181274414,0.13489338755607605
-331,873,-64,-332,111,0,-439,85,98,2954,15795,-9015,-78,-0.13970822095870972,0.6917988657951355,0.69417405128479,0.12900294363498688
-358,985,13,-332,125,-7,-590,78,62,2954,15791,-9118,-101,-0.1423221379518509,0.6854626536369324,0.7004168629646301,0.12619531154632568
-423,875,189,-332,125,-7,-630,131,43,2954,15786,-9270,-137,-0.14688600599765778,0.6757160425186157,0.7094515562057495,0.12305156141519547
-346,788,203,-333,123,-1,-558,-35,32,2954,15749,-9434,-165,-0.15221385657787323,0.6654816269874573,0.7182441353797913,0.12133263796567917
-338,912,158,-333,123,-1,-321,-247,-150,2954,15780,-9546,-146,-0.1500655859708786,0.6587318181991577,0.7252230048179626,0.11930862069129944
-218,1069,85,-333,123,-1,-146,-444,-221,2954,15793,-9635,-104,-0.14735262095928192,0.6535691618919373,0.7303298711776733,0.11991347372531891
