392,960,35,127,304,-139,-10,-2,-8,3170,-8029,796,-6770,-0.4059845209121704,0.5642870664596558,0.3878321051597595,-0.6024662256240845
365,954,48,127,304,-139,19,25,-18,3170,-8016,797,-6798,-0.4069952666759491,0.5623685717582703,0.39015713334083557,-0.6020804047584534
353,953,30,127,304,-139,40,27,-9,3170,-7969,826,-6831,-0.40862295031547546,0.5609506964683533,0.3914206922054291,-0.6014771461486816
361,945,28,127,304,-139,22,26,5,3170,-7980,844,-6835,-0.4098674952983856,0.5620626211166382,0.3902263045310974,-0.6003673076629639
385,935,35,127,304,-139,29,27,8,3170,-7998,838,-6798,-0.40803462266921997,0.5638501644134521,0.38765662908554077,-0.6016042232513428
395,940,10,127,304,-139,38,33,-14,3170,-8031,825,-6770,-0.40767303109169006,0.5658302307128906,0.38577908277511597,-0.6011959910392761
379,931,4,127,304,-139,18,54,-23,3170,-8061,823,-6767,-0.4084625542163849,0.567473828792572,0.3845404386520386,-0.5999030470848083
376,946,13,127,304,-139,-3,58,-17,3170,-8085,823,-6769,-0.4094504117965698,0.5684359073638916,0.38413357734680176,-0.5985777974128723
364,943,5,127,304,-139,-21,36,-14,3170,-8102,823,-6783,-0.40998002886772156,0.568779706954956,0.384304404258728,-0.5977789163589478
374,925,14,136,301,-140,-19,31,-17,3170,-8085,830,-6752,-0.4083610773086548,0.5690150260925293,0.38231736421585083,-0.599937379360199
365,923,30,136,301,-140,-7,24,-35,3170,-8042,863,-6716,-0.4078550338745117,0.5682717561721802,0.38054347038269043,-0.6021066904067993
357,954,28,136,301,-140,2,37,-37,3170,-7944,944,-6749,-0.41045889258384705,0.5648552179336548,0.3824268877506256,-0.6023619174957275
347,956,25,136,301,-140,2,26,-23,3170,-7852,1019,-6769,-0.4124995470046997,0.5622414946556091,0.38278672099113464,-0.6031821966171265
337,962,15,136,301,-140,-2,19,-5,3170,-7792,1097,-6795,-0.4156702756881714,0.5611867308616638,0.3821817934513092,-0.6023702621459961
350,945,25,136,301,-140,-8,12,9,3170,-7697,1193,-6777,-0.4160376191139221,0.5603137612342834,0.3795146346092224,-0.6046117544174194
360,950,30,136,301,-140,1,11,12,3170,-7636,1251,-6754,-0.41641849279403687,0.5587061643600464,0.37833932042121887,-0.6065730452537537
364,941,18,119,296,-139,2,12,16,3170,-7637,1251,-6779,-0.41766729950904846,0.5590826272964478,0.3797052502632141,-0.6045063138008118
360,935,15,119,296,-139,-11,-5,15,3170,-7667,1235,-6805,-0.4186480641365051,0.559533417224884,0.380971759557724,-0.6026104688644409
369,939,17,119,296,-139,-24,-9,12,3170,-7714,1199,-6814,-0.41843554377555847,0.5606606006622314,0.38145211338996887,-0.6014052629470825
384,946,29,119,296,-139,-23,-33,5,3170,-7764,1141,-6813,-0.4167343080043793,0.560906171798706,0.38303515315055847,-0.601353108882904
367,959,35,119,296,-139,-5,-35,-4,3170,-7800,1082,-6824,-0.4156865179538727,0.5608382225036621,0.3848903179168701,-0.6009553074836731
362,965,35,119,296,-139,-6,-24,0,3170,-7818,1053,-6852,-0.4162949323654175,0.5596601963043213,0.38771235942840576,-0.5998187065124512
347,955,44,119,296,-139,-2,-25,21,3170,-7794,1045,-6885,-0.4158480167388916,0.5572763681411743,0.3904305696487427,-0.6005892157554626
369,955,35,123,301,-134,-4,-21,28,3170,-7812,1024,-6851,-0.4141467213630676,0.5590934753417969,0.388331800699234,-0.601430356502533
344,934,15,123,301,-134,4,-63,40,3170,-7828,1007,-6851,-0.4139452278614044,0.5593829154968262,0.3886584937572479,-0.6010890603065491
379,945,-6,123,301,-134,-15,-64,31,3170,-7884,981,-6835,-0.41367390751838684,0.5618918538093567,0.38693666458129883,-0.600045919418335
384,950,25,123,301,-134,-25,-34,16,3170,-7938,947,-6811,-0.4122917354106903,0.5640685558319092,0.3853260278701782,-0.5999913811683655
385,938,16,123,301,-134,-10,-14,-3,3170,-7987,904,-6785,-0.41070500016212463,0.5658194422721863,0.3843715488910675,-0.6000427007675171
384,952,25,123,301,-134,-7,13,-22,3170,-8029,872,-6782,-0.41078224778175354,0.5667912364006042,0.3845565617084503,-0.5989531874656677
350,961,21,123,301,-134,-14,21,-21,3170,-8029,872,-6821,-0.41268956661224365,0.5652863383293152,0.3871714472770691,-0.5973792672157288
343,945,45,123,301,-134,-25,15,1,3170,-7989,887,-6860,-0.4133671522140503,0.5624061822891235,0.390089213848114,-0.5977352857589722
332,950,46,123,301,-134,-2,-9,27,3170,-7931,903,-6879,-0.41301870346069336,0.5594645738601685,0.3923667371273041,-0.5992438793182373
345,945,48,123,301,-134,2,-27,50,3170,-7856,937,-6884,-0.4129396378993988,0.5568801164627075,0.39340323209762573,-0.6010178327560425
361,949,38,123,301,-134,13,-50,55,3170,-7839,940,-6863,-0.4112001061439514,0.5572373867034912,0.392231285572052,-0.6026429533958435
369,937,22,123,301,-134,4,-58,58,3170,-7882,923,-6847,-0.411132276058197,0.5594824552536011,0.39056921005249023,-0.6016882658004761
392,937,16,123,301,-134,-13,-76,54,3170,-7941,890,-6819,-0.41015177965164185,0.562183678150177,0.3885040283203125,-0.6011766195297241
397,945,18,122,301,-133,-33,-60,52,3170,-7998,859,-6804,-0.4094369113445282,0.5645251870155334,0.38709983229637146,-0.6003749966621399
392,924,30,122,301,-133,-22,-45,34,3170,-8056,810,-6772,-0.40683066844940186,0.566294252872467,0.38607847690582275,-0.6011399626731873
382,943,37,122,301,-133,-4,-16,18,3170,-8092,747,-6772,-0.40544527769088745,0.5657058954238892,0.38845086097717285,-0.6011002659797668
350,946,51,122,301,-133,13,-7,21,3170,-8081,727,-6806,-0.4058667719364166,0.5634026527404785,0.39174774289131165,-0.6008402109146118
353,953,44,122,301,-133,31,-15,30,3170,-8062,728,-6846,-0.407039999961853,0.5617941617965698,0.3940202295780182,-0.6000635027885437
357,963,26,122,301,-133,22,-32,46,3170,-8078,732,-6860,-0.40853551030158997,0.5627337694168091,0.3937893211841583,-0.5983165502548218
375,943,33,122,301,-133,16,-45,52,3170,-8100,720,-6839,-0.4070681929588318,0.5640722513198853,0.3922395706176758,-0.5990750193595886
388,924,19,127,306,-140,24,-56,34,3170,-8142,698,-6801,-0.40575727820396423,0.5666350722312927,0.38969656825065613,-0.5992050766944885
389,933,18,127,306,-140,21,-42,16,3170,-8187,671,-6767,-0.4040035009384155,0.5688758492469788,0.38765212893486023,-0.5995928049087524
376,931,6,127,306,-140,37,-43,2,3170,-8231,642,-6750,-0.403861939907074,0.5707549452781677,0.3867107331752777,-0.5985082983970642
369,932,-6,127,306,-140,29,-29,-7,3170,-8274,629,-6759,-0.40513744950294495,0.5720751285552979,0.38657480478286743,-0.5964701175689697
356,945,6,127,306,-140,12,-26,-6,3170,-8302,620,-6777,-0.4063296616077423,0.572626531124115,0.38707977533340454,-0.5947996973991394
373,952,19,127,306,-140,1,-26,4,3170,-8291,613,-6791,-0.40567752718925476,0.5708616375923157,0.3888348639011383,-0.5958012342453003
368,944,31,127,306,-140,7,-17,4,3170,-8247,614,-6799,-0.4049604535102844,0.5690804719924927,0.3898877501487732,-0.5972992181777954
373,947,20,129,301,-139,5,-17,4,3170,-8224,635,-6766,-0.4041403830051422,0.5692264437675476,0.3884197473526001,-0.5986689329147339
369,933,21,129,301,-139,7,-28,5,3170,-8210,651,-6759,-0.4039417505264282,0.569536030292511,0.38748133182525635,-0.5991166234016418
374,932,3,129,301,-139,5,-24,8,3170,-8236,650,-6754,-0.40467166900634766,0.5710686445236206,0.38633954524993896,-0.5979016423225403
387,943,25,129,301,-139,-6,-18,0,3170,-8257,642,-6731,-0.4035048186779022,0.5725876688957214,0.38460713624954224,-0.5983542799949646
389,928,20,129,301,-139,-18,-18,-5,3170,-8275,630,-6719,-0.4025697410106659,0.5726255774497986,0.384649395942688,-0.5989231467247009
369,939,12,129,301,-139,-20,-16,-10,3170,-8281,622,-6736,-0.40399622917175293,0.5727694034576416,0.3854275345802307,-0.5973200798034668
370,953,11,129,301,-139,-34,-1,-3,3170,-8286,632,-6763,-0.4060255289077759,0.5723217725753784,0.38640353083610535,-0.5957406163215637
352,955,21,129,301,-139,-41,-9,-1,3170,-8239,666,-6790,-0.4076715111732483,0.5701062679290771,0.38800641894340515,-0.5956999063491821
336,959,20,129,301,-139,-49,-52,27,3170,-8191,702,-6831,-0.40925469994544983,0.568287193775177,0.389367014169693,-0.5954641103744507
384,932,13,129,301,-139,-65,-72,28,3170,-8207,696,-6793,-0.4071253836154938,0.5699886679649353,0.3869985044002533,-0.5968425273895264
396,935,34,129,301,-139,-62,-56,12,3170,-8211,676,-6748,-0.4041522145271301,0.5708420276641846,0.38537347316741943,-0.5990933179855347
388,928,14,129,301,-139,-39,-39,-11,3170,-8229,647,-6714,-0.4021835923194885,0.5718245506286621,0.3844445049762726,-0.600075364112854
389,931,-17,129,301,-139,-44,1,-26,3170,-8267,635,-6713,-0.40290918946266174,0.5733683705329895,0.38373294472694397,-0.598569393157959
397,924,0,130,297,-135,-74,27,-47,3170,-8296,630,-6705,-0.4032145142555237,0.5748998522758484,0.3824593722820282,-0.5977094173431396
377,929,21,130,297,-135,-87,32,-61,3170,-8288,633,-6702,-0.4029400646686554,0.5745368599891663,0.3825153112411499,-0.5982068777084351
366,945,21,130,297,-135,-91,31,-56,3170,-8251,648,-6726,-0.4040549397468567,0.5717917084693909,0.38506948947906494,-0.5984486937522888
369,949,22,130,297,-135,-105,12,-44,3170,-8209,689,-6755,-0.40537211298942566,0.5709300637245178,0.385161429643631,-0.5983205437660217
370,947,23,130,297,-135,-114,16,-54,3170,-8187,703,-6738,-0.40447038412094116,0.5700249075889587,0.38465437293052673,-0.6001189947128296
387,919,9,130,297,-135,-118,26,-71,3170,-8172,711,-6715,-0.4036491811275482,0.5708923935890198,0.3832797408103943,-0.6007242202758789
400,920,-8,130,297,-135,-146,62,-103,3170,-8198,703,-6700,-0.403362512588501,0.5723260641098022,0.38195839524269104,-0.600394070148468
392,920,3,127,306,-133,-161,75,-134,3170,-8223,684,-6709,-0.4038928747177124,0.5723741054534912,0.3832002580165863,-0.5991986393928528
360,939,42,127,306,-133,-175,80,-137,3170,-8207,675,-6752,-0.4048865735530853,0.5693971514701843,0.38707485795021057,-0.5988782644271851
337,960,43,127,306,-133,-184,53,-121,3170,-8160,682,-6803,-0.4060380160808563,0.5657511353492737,0.39118850231170654,-0.5988824367523193
326,977,68,127,306,-133,-181,11,-93,3170,-8107,695,-6849,-0.406853586435318,0.5621514916419983,0.3948896825313568,-0.5992897748947144
341,946,66,127,306,-133,-170,-16,-81,3170,-8052,699,-6865,-0.40562301874160767,0.5591033101081848,0.397258460521698,-0.6014066338539124
342,974,62,127,306,-133,-162,-7,-84,3170,-7983,730,-6867,-0.4055944085121155,0.5562931895256042,0.3985476493835449,-0.6031742691993713
342,966,51,127,306,-133,-156,-8,-62,3170,-7927,784,-6886,-0.40692541003227234,0.555570125579834,0.3980666697025299,-0.6032577753067017
357,953,53,124,305,-130,-155,3,-60,3170,-7914,791,-6865,-0.4055587649345398,0.5551058650016785,0.3974820077419281,-0.6049917936325073
352,946,73,124,305,-130,-151,25,-66,3170,-7896,790,-6858,-0.4047996699810028,0.5541554689407349,0.3980831503868103,-0.6059775948524475
332,948,93,124,305,-130,-131,20,-53,3170,-7833,802,-6879,-0.40402764081954956,0.5509223937988281,0.4006747901439667,-0.6077305674552917
